date_time,absolute_humidity,deg_C,relative_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_benzene,target_carbon_monoxide,target_nitrogen_oxides,month,week,is_weekend,hour
2010/6/18 10:00,1.397,29,33.8,1097.3,1088.7,665.9,1993.7,1330.8,15.3,2.6,187.9,6,24,0,10
2010/6/18 11:00,1.4013,35,26.1,1123.2,1226.4,745.2,1949,1274.1,15.8,2.4,178.6,6,24,0,11
2010/6/18 12:00,1.363,36.6,24.7,1104.8,1071.6,761.2,1744.6,1104.5,13.6,2.1,160.6,6,24,0,12
2010/6/18 13:00,1.3324,36.5,21.8,1032.9,1111.8,753.6,1677.7,776.2,13.4,2.1,108.6,6,24,0,13
2010/6/18 14:00,1.3478,37.6,21.9,1039.7,1086,765,1755.7,830.1,14.2,2.1,114.7,6,24,0,14
2010/6/18 15:00,1.3761,38.4,20.8,1024.1,1004.9,782,1691,830.2,13.2,2.1,106.8,6,24,0,15
2010/6/18 16:00,1.3514,38.7,20.7,1159.2,1200.2,694.7,1821.6,833.3,13.8,2.5,131.7,6,24,0,16
2010/6/18 17:00,1.341,36.7,22,1099.8,1181.6,665.3,1975.6,1079.7,18,3.3,196.1,6,24,0,17
2010/6/18 18:00,1.2087,32.1,22.6,1069.2,1189,767.5,1705.6,954.4,16.4,2.7,163.7,6,24,0,18
2010/6/18 19:00,1.2635,30.2,28.3,1143,1238.9,699.9,1920.4,1144.6,22,3.7,231.1,6,24,0,19
2010/6/18 20:00,1.3834,28.4,37.9,1136.2,1179,719,1940.2,1075.6,16.6,3,164.2,6,24,0,20
2010/6/18 21:00,1.4452,27.7,40.1,980.7,872.2,952.6,1733.1,665.3,8.1,1.4,75.7,6,24,0,21
2010/6/18 22:00,1.4733,26.7,49.4,1019.5,974.2,783.4,1688.2,791.5,10.6,1.7,89,6,24,0,22
2010/6/18 23:00,1.4649,25.7,46.3,1174.2,1120.1,678.3,2005.5,1123,14.4,2.3,104.5,6,24,0,23
2010/6/19 0:00,1.4301,23.7,46.5,1058.8,922.6,842.1,1817.6,1007,9.7,1.6,84.4,6,24,1,0
2010/6/19 1:00,1.4135,24,48.9,897.6,836,845.4,1523.8,863.6,6.1,1,59.7,6,24,1,1
2010/6/19 2:00,1.3783,24.3,47.3,809.3,699.8,1001.3,1619.7,702.8,4.1,0.6,40.2,6,24,1,2
2010/6/19 3:00,1.3808,24.3,53.2,881,637.3,987.7,1463.2,622,3.2,0.6,30.3,6,24,1,3
2010/6/19 4:00,1.3689,22.3,51.2,799,717.1,1061.8,1511,644.8,3.7,0.6,37.2,6,24,1,4
2010/6/19 5:00,1.35,20.2,52.6,857.8,657.5,1120.1,1383.7,615.4,3.1,0.5,43.5,6,24,1,5
2010/6/19 6:00,1.3424,23,49.9,858,660.3,1100.6,1445.5,692,3.3,0.5,43.7,6,24,1,6
2010/6/19 7:00,1.3611,22.3,46.2,948.6,776.2,980.7,1690.7,783,5.4,0.9,67.7,6,24,1,7
2010/6/19 8:00,1.3661,26.1,47.1,1092.9,945,749.6,1612.1,954.4,9.6,1.5,98,6,24,1,8
2010/6/19 9:00,1.402,26.7,40.3,1081.1,967,785,1845,910,9.9,1.7,108.2,6,24,1,9
2010/6/19 10:00,1.4411,30.5,34.5,1095,978.4,792.4,1788.1,1009,9,1.6,112.3,6,24,1,10
2010/6/19 11:00,1.4517,29,31.4,1053.1,925.4,854.9,1830.2,870.1,8.9,1.7,106.1,6,24,1,11
2010/6/19 12:00,1.423,32,26.3,1112,942.8,851.8,1662.6,752,9.2,1.6,78,6,24,1,12
2010/6/19 13:00,1.3004,33.6,21.2,1060,1030.6,833,1803.9,778,10.5,1.5,69.1,6,24,1,13
2010/6/19 14:00,0.226,24.6,34,1185.6,393.4,1882.8,592.5,630.2,0.1,1.3,53.2,6,24,1,14
2010/6/19 15:00,0.2258,22.8,34.7,1062.5,393.4,1841.7,597.9,654.1,0.1,1.2,47.4,6,24,1,15
2010/6/19 16:00,0.2258,24.4,33.7,1162.2,417,1952.6,579.7,616.5,0.1,1.1,52,6,24,1,16
2010/6/19 17:00,0.2262,25.9,34.2,1050.7,393.4,1898.1,597.7,622.2,0.1,1,44.6,6,24,1,17
2010/6/19 18:00,0.2258,22.9,35.9,1083.9,373.7,1786.5,585.6,599.8,0.1,1.1,41.8,6,24,1,18
2010/6/19 19:00,0.2247,23.9,35.3,1073.5,417,1746.1,611,652.6,0.1,1.5,74.2,6,24,1,19
2010/6/19 20:00,0.2232,23.3,34.4,1040,377.7,1874.2,629.5,647.7,0.1,1.8,87.1,6,24,1,20
2010/6/19 21:00,0.2242,25.7,33.3,1050.5,393.4,1711.7,616.7,682.5,0.1,1.5,53.2,6,24,1,21
2010/6/19 22:00,0.2226,24,35.2,1073.2,405.2,1911.7,629.3,644.9,0.1,1.6,86.1,6,24,1,22
2010/6/19 23:00,0.221,22.7,31.8,1140.4,373.7,1762.8,624.4,635,0.1,2.4,122.5,6,24,1,23
2010/6/20 0:00,0.2146,22.6,35.2,1104,368.8,1778.1,582.7,750.7,0.1,2.4,141.1,6,24,1,0
2010/6/20 1:00,0.2187,25.8,33,1125.5,396.2,1727.6,633.9,841.7,0.1,1.1,51.8,6,24,1,1
2010/6/20 2:00,0.2209,25,37.1,1136.3,388.4,1644.1,561.2,783.4,0.1,0.9,49.9,6,24,1,2
2010/6/20 3:00,0.225,24.5,35.8,1148.3,396,1817.1,575.3,788.4,0.1,1.3,74.6,6,24,1,3
2010/6/20 4:00,0.2279,24.5,35.6,1142,388.2,1844.9,574.5,801.3,0.1,0.9,41.8,6,24,1,4
2010/6/20 5:00,0.2264,24.8,38.1,1103,412,1868.2,584.8,817.5,0.1,1,39.2,6,24,1,5
2010/6/20 6:00,0.2268,23.1,35.9,1058.8,369.9,1899.8,627.5,841.6,0.1,0.9,47.5,6,24,1,6
2010/6/20 7:00,0.2269,24.1,36.4,1058.9,393.4,1798.7,633.7,782.5,0.1,0.8,41.8,6,24,1,7
2010/6/20 8:00,0.2271,23.3,33.4,1169,409.1,1892.9,629.1,761.9,0.1,1,57.2,6,24,1,8
2010/6/20 9:00,0.2266,25,33.7,1030.7,365.9,1912.5,568.6,722.5,0.1,1.1,54.9,6,24,1,9
2010/6/20 10:00,0.2265,24.8,33,1146.5,417,1735.5,573.7,713.1,0.1,1.3,53,6,24,1,10
2010/6/20 11:00,0.2269,23.7,33.7,1125.1,405.2,1834.8,567.5,659.8,0.1,1,42.4,6,24,1,11
2010/6/20 12:00,0.227,25.4,34.4,1193.6,401.3,1870.3,621.8,627.3,0.1,1,43.4,6,24,1,12
2010/6/20 13:00,0.2279,24.9,32.2,1116.3,373.7,1796.8,624.2,575,0.1,0.6,23,6,24,1,13
2010/6/20 14:00,0.2277,24.3,32.9,1149.5,417,1855,594.1,598.5,0.1,0.7,22.7,6,24,1,14
2010/6/20 15:00,0.227,25,35.2,1149,397.3,1727.9,638.3,646.3,0.1,0.8,37.7,6,24,1,15
2010/6/20 16:00,0.2266,25.4,35.7,1159.6,381.6,1879.4,640.3,641.2,0.1,1,51.9,6,24,1,16
2010/6/20 17:00,0.2264,23.2,33.7,1172.6,401.3,1820.6,605.2,610.6,0.1,1.3,66.6,6,24,1,17
2010/6/20 18:00,0.2233,22.8,32.4,1172.5,409.1,1854.4,576.2,606.7,0.1,2.8,121.2,6,24,1,18
2010/6/20 19:00,0.2241,23.6,32.2,1093.2,381.6,1781.7,575.3,603.1,0.1,2.5,99.8,6,24,1,19
2010/6/20 20:00,0.2244,25.7,32.8,1104.1,405.2,1766,641.5,664.8,0.1,1.7,74.2,6,24,1,20
2010/6/20 21:00,0.2244,23.8,34.2,1047.4,373.7,1913.2,593.1,646.1,0.1,1.4,69.6,6,24,1,21
2010/6/20 22:00,0.2227,23.2,34,1182.2,377.7,1929,611.7,697.4,0.1,2.4,94.8,6,24,1,22
2010/6/20 23:00,0.2214,22.9,36.1,1058.7,405.2,1946.6,631.2,630.5,0.1,4.5,142.8,6,24,1,23
2010/6/21 0:00,0.2271,24.5,32.1,1060.6,369,1795.4,603.9,796.7,0.1,2.9,120.2,6,25,0,0
2010/6/21 1:00,0.2286,24.3,32.5,1137.2,408.2,1687.2,591.1,810.7,0.1,2.3,71.4,6,25,0,1
2010/6/21 2:00,0.2337,24.4,32.9,1162.7,396.4,1806.4,580,818.8,0.1,0.6,19.5,6,25,0,2
2010/6/21 3:00,0.2369,22.7,35.8,1022.9,400,1894.7,554.3,858.8,0.1,0.3,39.5,6,25,0,3
2010/6/21 4:00,1.1895,19.1,53.5,746.6,505.9,1353,1298.6,442.7,1.5,0.3,15.4,6,25,0,4
2010/6/21 5:00,1.193,16.9,56.4,841.4,667.4,1163.4,1389.8,609,3.4,0.5,55.1,6,25,0,5
2010/6/21 6:00,1.1865,17.5,58.2,896.6,883.7,831.3,1655.4,819.8,8,1.3,87.6,6,25,0,6
2010/6/21 7:00,1.1702,20.4,48.5,1098,1256.6,732.5,1948.2,1191,17,2.3,182.3,6,25,0,7
2010/6/21 8:00,1.0919,23.1,39,1221,1302.8,582.2,2223.5,1341.4,23.8,3.7,232,6,25,0,8
2010/6/21 9:00,1.017,24.3,31.1,972.8,1122.1,800.8,1788.1,1079.7,14.5,2.3,207,6,25,0,9
2010/6/21 10:00,0.9473,28.1,25,966.1,917.9,810.3,1565.1,841.5,10.3,1.8,126,6,25,0,10
2010/6/21 11:00,0.8548,29.6,20.2,842.9,852.2,965,1450.4,668.5,8.3,1.4,103,6,25,0,11
2010/6/21 12:00,0.7613,29.6,16.7,795.2,874.2,937.5,1379,592,9.2,1.5,91.7,6,25,0,12
2010/6/21 13:00,0.7747,29.2,17.8,871.5,920.1,954.8,1410.4,518.4,6.7,1.1,68.6,6,25,0,13
2010/6/21 14:00,0.7872,29.8,19.4,883.8,921.1,909.5,1519,558.9,7.9,1.4,90.1,6,25,0,14
2010/6/21 15:00,0.8079,29.9,19.3,861.6,1018.7,901.6,1626.6,681.4,9.2,1.5,110.2,6,25,0,15
2010/6/21 16:00,0.8103,28.5,19.8,942.3,957.8,892.4,1492,679.4,8.5,1.5,101,6,25,0,16
2010/6/21 17:00,0.8083,28,17.9,1027.1,1000.2,867.4,1529.8,848.6,11.5,2.3,125.4,6,25,0,17
2010/6/21 18:00,0.859,29.5,22.3,1114.1,1076,706.8,1787,895.6,14.4,3.1,176.7,6,25,0,18
2010/6/21 19:00,0.9407,24.3,29.7,1043,1181,713.9,1867.4,939.3,16.1,2.9,177.5,6,25,0,19
2010/6/21 20:00,1.0807,23.3,35,1043,1087.4,684.5,1685.4,899.3,13.3,2.5,155,6,25,0,20
2010/6/21 21:00,1.1582,23.8,43.6,966.7,1037.3,837.9,1737,958.2,10.6,2.1,108.3,6,25,0,21
2010/6/21 22:00,1.1913,23.1,49.1,956.3,1007,838,1787.2,835,9.7,1.6,92.9,6,25,0,22
2010/6/21 23:00,1.1945,20.1,50.4,975.2,901.2,933.3,1609.9,691.9,7.5,1.3,78.8,6,25,0,23
2010/6/22 0:00,1.1903,20.7,52.4,826.8,847.6,936.9,1585.7,760,6,1,75.5,6,25,0,0
2010/6/22 1:00,1.1794,21,51.4,833.2,736.4,1093.9,1418.1,613,4,0.7,37.1,6,25,0,1
2010/6/22 2:00,1.1665,21,42.5,788.3,568.4,1154.2,1332.8,546.9,2,0.4,23.3,6,25,0,2
2010/6/22 3:00,1.1666,21.2,45.1,690.9,495.7,1284.5,1350,473.3,1.4,0.2,19.6,6,25,0,3
2010/6/22 4:00,1.1444,18.8,51.3,683,542.9,1371.2,1396.7,529.4,1.2,0.2,24,6,25,0,4
2010/6/22 5:00,1.1489,18.2,51.2,734.3,607.9,1198.9,1463.9,532,2.2,0.3,30.3,6,25,0,5
2010/6/22 6:00,1.1375,16.6,56.5,925.6,872.6,922,1625.9,850.8,6.3,0.9,89.3,6,25,0,6
2010/6/22 7:00,1.1529,19.3,58.6,1240,1242.4,619.4,2002,1267.3,17.2,3.1,342,6,25,0,7
2010/6/22 8:00,1.1448,21.8,49.1,1252.1,1447.1,528.2,2226.4,1693.2,28.7,5.2,402.5,6,25,0,8
2010/6/22 9:00,1.1496,23,44.4,1049,1045.3,702.7,1923.6,1307.5,14.5,2.8,275,6,25,0,9
2010/6/22 10:00,1.1147,27.4,30.7,1128,1114.7,732.2,1726.1,1250.2,15,3,250.2,6,25,0,10
2010/6/22 11:00,1.131,29.8,26.7,1117.2,1101.1,735.4,1730.7,1121.7,13.2,2,204.6,6,25,0,11
2010/6/22 12:00,1.1647,31.7,24.6,1093.4,1314.4,673.9,1940,1083.8,18,3.2,246.2,6,25,0,12
2010/6/22 13:00,1.1444,29.5,24.3,1109.8,1262.6,735.3,1873.8,1041.6,18.1,3.2,245.9,6,25,0,13
2010/6/22 14:00,1.168,29.6,25.6,1032,1083,783.8,1825.2,906.8,13,2,144.4,6,25,0,14
2010/6/22 15:00,1.1868,30.2,24.3,1008.8,1011.8,834.3,1712.1,803.9,10.8,1.7,111.6,6,25,0,15
2010/6/22 16:00,1.1649,32.8,24,1119,1116,800.1,1728.5,930.2,13.2,2.2,174.1,6,25,0,16
2010/6/22 17:00,1.1673,34.4,24.4,1235.9,1244.5,616.6,1870.2,1248.4,20.1,3.4,226,6,25,0,17
2010/6/22 18:00,1.1883,32.3,26.2,1231.9,1250.9,634.4,2077.5,1259,19.8,3.5,226.7,6,25,0,18
2010/6/22 19:00,1.2013,28.4,30.1,1228.1,1408.6,579.4,2043.3,1206,21.7,3.9,242.6,6,25,0,19
2010/6/22 20:00,1.2095,26.3,34.3,1212.6,1356.2,665.4,1874.9,1329.7,21.1,4.1,250.2,6,25,0,20
2010/6/22 21:00,1.1528,26,35.7,901.5,949,805.6,1705.6,977.5,8.6,1.7,98.8,6,25,0,21
2010/6/22 22:00,1.1662,24.5,40.8,933.7,967.1,796.7,1657,997.6,11.1,1.8,100.9,6,25,0,22
2010/6/22 23:00,1.1558,24.8,41.6,1102.5,1027.6,685.3,1879.3,1144.4,14.3,2.4,141.1,6,25,0,23
2010/6/23 0:00,1.1974,22.4,44,984.3,891,872.6,1598.4,1006.7,8.1,1.2,83.7,6,25,0,0
2010/6/23 1:00,1.202,21.4,45.7,832,729.1,994,1421.2,814.1,4.3,0.8,47.4,6,25,0,1
2010/6/23 2:00,1.2189,22.5,46.4,784.7,652.7,1071.1,1353.1,714,3.1,0.5,36.1,6,25,0,2
2010/6/23 3:00,1.2135,20.4,49.7,753.7,566.4,1228.5,1362.8,598.9,2.5,0.3,30.3,6,25,0,3
2010/6/23 4:00,1.2207,21.4,52.8,721.9,591,1230.3,1317.9,630.2,2,0.4,24.5,6,25,0,4
2010/6/23 5:00,1.2031,22.8,47.7,798.7,591,1143.4,1423.9,630.2,2.1,0.4,31.2,6,25,0,5
2010/6/23 6:00,1.2367,20.1,53.3,907.8,791.5,887.3,1606.3,794.4,6.4,1,70.8,6,25,0,6
2010/6/23 7:00,1.245,19.5,52.3,1214.4,1366.2,602.2,2342.6,1462,22.6,4,305,6,25,0,7
2010/6/23 8:00,1.2673,20.8,51.1,1187.3,1230,586.8,2025.5,1566.7,20,3.4,277.3,6,25,0,8
2010/6/23 9:00,1.2677,24,44.4,1238.7,1274,614.1,1985.5,1677.9,19.1,3.7,344.2,6,25,0,9
2010/6/23 10:00,1.2144,27.6,29.5,1195,1156.2,672,1827.4,1507,16.7,3,294.9,6,25,0,10
2010/6/23 11:00,1.189,33.5,23.6,1014.6,1103.6,708.7,1772.1,1221,12.7,2.4,201.6,6,25,0,11
2010/6/23 12:00,1.1279,36.3,20.1,979.3,1076.1,709.6,1797.2,1002.5,13.2,2.3,163,6,25,0,12
2010/6/23 13:00,1.1222,36.5,20.3,1023,989.9,819.9,1711,910,11,2.2,128,6,25,0,13
2010/6/23 14:00,1.205,32.7,21.6,1074.2,1053.5,805.4,1750.3,949.5,11.8,1.8,132.3,6,25,0,14
2010/6/23 15:00,1.2488,33.8,23.3,1093.7,1075.2,745.7,1909.6,972.9,13.1,2.2,141,6,25,0,15
2010/6/23 16:00,1.1907,35.7,22,1066.6,1153.6,720.3,1843.2,1117.6,15,2.3,171,6,25,0,16
2010/6/23 17:00,1.2165,32.8,23.5,1137.4,1289.7,664.4,2050.3,1290.8,21.3,3.5,229.3,6,25,0,17
2010/6/23 18:00,1.2234,31.6,25.7,1275,1285.4,579,1929.7,1438.3,21,3.8,243.5,6,25,0,18
2010/6/23 19:00,1.2224,31.4,29,1310,1492.5,565.2,2262,1443.5,24.7,4.3,305.8,6,25,0,19
2010/6/23 20:00,1.2775,29.6,31.6,1286.7,1250.8,621.1,2160.4,1567.3,20.3,5.1,291,6,25,0,20
2010/6/23 21:00,1.2606,28.9,37.4,1088.7,1116.5,734.4,1810.7,1190.7,13.3,2.4,155.8,6,25,0,21
2010/6/23 22:00,1.2575,27.4,40.1,1151,1175,664.4,1953.9,1179.9,16,2.7,163.7,6,25,0,22
2010/6/23 23:00,1.44,23.2,49,1261.3,1244.9,638.5,2002.8,1410.2,17.4,3.4,188.2,6,25,0,23
2010/6/24 0:00,1.7193,24.1,59.2,1205.7,1125.6,648,1978,1135.2,13.2,2.5,159.6,6,25,0,0
2010/6/24 1:00,1.706,23.8,61.7,980.2,895.3,822.2,1793,952.9,8.9,1.6,62.4,6,25,0,1
2010/6/24 2:00,1.6753,24.7,61.2,981.2,770.2,882.6,1562.8,704.2,5.2,1,35.4,6,25,0,2
2010/6/24 3:00,1.5902,21.8,59.4,905.8,703.8,1012.5,1538.6,728.1,3.5,0.7,38.4,6,25,0,3
2010/6/24 4:00,1.546,24.9,52.4,810,664.6,1083.2,1451.6,718.2,2.9,0.6,21.8,6,25,0,4
2010/6/24 5:00,1.5092,20.1,57.2,850.7,690.9,1026.1,1575.9,763.4,3,0.6,43.5,6,25,0,5
2010/6/24 6:00,1.48,21,54.5,937.6,709.9,957.6,1548,793,3.8,0.7,44.6,6,25,0,6
2010/6/24 7:00,1.4742,22.6,55.3,968.2,799.9,873.4,1632,973.2,6.8,1.2,98.9,6,25,0,7
2010/6/24 8:00,1.4061,24,47.3,1059,981.6,783,1627.5,929.7,8.6,1.6,111,6,25,0,8
2010/6/24 9:00,1.4286,28.6,39.2,958.8,834.2,803.5,1599.5,875,7.2,1.3,93,6,25,0,9
2010/6/24 10:00,1.4833,27.6,34.8,1076.4,856.8,826.3,1556.6,855.4,6.7,1.6,125.1,6,25,0,10
2010/6/24 11:00,1.4351,29.2,33.4,1029,857.3,882.7,1634.5,756.1,7.1,1.5,93.9,6,25,0,11
2010/6/24 12:00,1.4125,33.8,28.8,1007,747.7,917.4,1592.2,549,5.2,1.2,56,6,25,0,12
2010/6/24 13:00,1.412,33.5,30.6,916.5,742.1,901.4,1654.8,598.5,5.4,1.1,50.5,6,25,0,13
2010/6/24 14:00,1.4119,31.4,27,1047.3,772.3,889.9,1596,596,5.9,1.1,49.9,6,25,0,14
2010/6/24 15:00,1.3331,34.9,23.7,980.7,826.2,904.3,1627.6,561.6,6,1.3,59.6,6,25,0,15
2010/6/24 16:00,1.2915,37.9,22.6,1029,899,869,1629,592.4,8.2,1.4,60.8,6,25,0,16
2010/6/24 17:00,1.1664,33.2,20.8,1038.4,862.3,897.9,1586,650.7,8,1.7,79.9,6,25,0,17
2010/6/24 18:00,1.2085,32,22.2,1021.2,1020,745.9,1835.9,757.2,11.3,2.1,102.5,6,25,0,18
2010/6/24 19:00,1.3044,28.8,28.6,1154.3,1235.9,653.3,1914.7,1004.2,16.9,2.8,176.4,6,25,0,19
2010/6/24 20:00,1.3084,29.1,34.5,1183.7,1108,698.9,1990.7,1089.7,13.8,2.6,172.6,6,25,0,20
2010/6/24 21:00,1.3758,28.5,37.7,1306.2,1366.8,582.1,2306.6,1286.8,21.4,4,138.6,6,25,0,21
2010/6/24 22:00,1.3805,24.6,42.8,1225.7,1142.8,677.7,1908,1077.1,16.3,3.4,119.2,6,25,0,22
2010/6/24 23:00,1.3767,23.4,44.8,1161.6,1362.4,558.9,2240.8,1203.2,21.3,4.2,166.4,6,25,0,23
2010/6/25 0:00,1.3346,23.2,47.8,1114.9,1120,703.9,1929.9,1065.9,13.7,2.5,125.2,6,25,0,0
2010/6/25 1:00,1.3322,23.5,48.1,1024.6,940.2,705,1699.4,1039,11.3,2,88.4,6,25,0,1
2010/6/25 2:00,1.3366,24.8,41.2,881,683.1,1030,1384.1,678.4,3.7,0.9,33.7,6,25,0,2
2010/6/25 3:00,1.3208,22.9,44.1,783,630.7,1103.4,1452.4,683.8,3.5,0.7,32.1,6,25,0,3
2010/6/25 4:00,1.2917,20.2,50.2,836.2,616,1144,1369.9,681.9,2.4,0.6,45.4,6,25,0,4
2010/6/25 5:00,1.3138,21,50.2,851.6,677,1020.2,1470.8,590.6,3.2,0.6,32.6,6,25,0,5
2010/6/25 6:00,1.3216,21.1,53.6,966.3,896.6,818,1655.8,996.9,9.4,1.5,149.5,6,25,0,6
2010/6/25 7:00,1.3129,22.6,53.4,1160.8,1095.4,684.4,1888.5,1113.2,14.8,2.8,193,6,25,0,7
2010/6/25 8:00,1.3416,22.7,46.8,1275.2,1137.6,662,1928.6,1407.7,17,2.9,228.5,6,25,0,8
2010/6/25 9:00,1.3351,26.7,41.8,1216.9,1101.9,660.3,1827.8,1315.2,15.2,2.7,245,6,25,0,9
2010/6/25 10:00,1.3793,31.7,32.9,1111.9,933.9,858,1704.4,875,8.2,1.8,146.9,6,25,0,10
2010/6/25 11:00,1.3789,31.3,27.7,1122.7,885.5,794.9,1747.3,911,8.8,1.8,137.8,6,25,0,11
2010/6/25 12:00,1.3363,35.4,24.3,995.1,937,848.4,1688,819,9.9,2.1,132.6,6,25,0,12
2010/6/25 13:00,1.2297,35.4,23.3,1074.8,989.4,842.5,1768.2,709.6,9.9,1.8,89.3,6,25,0,13
2010/6/25 14:00,1.1586,34.1,20.9,962.3,848.2,837.9,1564.1,627.8,8.3,1.6,89.8,6,25,0,14
2010/6/25 15:00,1.0912,35.2,17.9,998.6,844.8,910.8,1554.4,605.2,7.5,1.7,86.3,6,25,0,15
2010/6/25 16:00,1.0945,36.2,17.9,1074.3,996.5,761.9,1757.6,793,11.2,2.2,129.5,6,25,0,16
2010/6/25 17:00,0.8613,34,15.1,924,1137.8,841.5,1758.5,802.8,13.7,2.5,150.5,6,25,0,17
2010/6/25 18:00,0.7649,31.6,16.1,992.5,1161.8,788.6,1559.9,920.8,13.7,3,173.4,6,25,0,18
2010/6/25 19:00,0.8211,29.9,19.8,1039.7,1298.9,700.2,1893.2,1120.1,18.6,3.2,205.8,6,25,0,19
2010/6/25 20:00,0.8394,27.5,22,998.3,1246.6,778.3,1830.2,1042.5,15.3,3.6,225.4,6,25,0,20
2010/6/25 21:00,0.8233,24.5,24,990.8,1144.4,816.1,1663.2,1028.2,13.3,2.9,213.2,6,25,0,21
2010/6/25 22:00,0.8944,24.5,29.3,990.8,1032.3,711.4,1569.8,1143.7,13.5,2.8,177.5,6,25,0,22
2010/6/25 23:00,0.9268,24.1,30.7,1043.4,1027.6,832.6,1566,1080.7,11.6,2.4,155.8,6,25,0,23
2010/6/26 0:00,0.919,25,31.5,870,814.8,945.8,1426,822.6,6.3,1.1,78.3,6,25,1,0
2010/6/26 1:00,0.9362,22,37,822.7,722.9,1036.2,1320.5,804.5,5.3,1,55.1,6,25,1,1
2010/6/26 2:00,0.9355,21.8,35,826.6,761.2,1098.2,1340.5,735.6,4.3,0.9,49.4,6,25,1,2
2010/6/26 3:00,0.9461,20.7,44.8,852.4,743.8,944.7,1380.8,898.9,4.9,1.1,57.2,6,25,1,3
2010/6/26 4:00,0.9802,20.8,38.6,747.7,584.7,1162.9,1255,702.8,2.6,0.4,37,6,25,1,4
2010/6/26 5:00,0.9515,20.7,40.7,792.1,581.8,1089,1366.6,597.8,2.1,0.4,38.1,6,25,1,5
2010/6/26 6:00,0.9723,18,45.8,891,790,912,1436.7,824.2,5.2,0.9,74,6,25,1,6
2010/6/26 7:00,1.0039,19.9,42.3,1005.9,933.4,732.3,1730.4,1215.9,9.7,1.7,166.3,6,25,1,7
2010/6/26 8:00,1.0243,22.1,38.6,1068.2,1001.1,691.6,1773,1228,12.9,2.2,169,6,25,1,8
2010/6/26 9:00,1.0407,25.5,31.9,1128.2,1073.3,673,1755.2,1323,14.7,2.5,184,6,25,1,9
2010/6/26 10:00,1.0674,28.5,24.6,1109,1009.6,791.4,1786,1223,12.1,2.4,198.2,6,25,1,10
2010/6/26 11:00,1.0168,34.2,19.8,951.4,929.6,939.4,1583.4,837.5,9.5,1.7,123.9,6,25,1,11
2010/6/26 12:00,1.0411,35.6,16.4,975.2,928.2,927.2,1509.2,692.8,8.6,1.4,89.9,6,25,1,12
2010/6/26 13:00,1.0231,38.8,15.4,969.6,899.9,964.6,1568.7,634.5,7.6,1.3,69.3,6,25,1,13
2010/6/26 14:00,1.0465,40.6,15.2,936.3,838.2,1013,1344.8,525.5,6,1,51.5,6,25,1,14
2010/6/26 15:00,1.1609,38,18.4,996.3,842.7,1012,1377.3,634.2,5.5,1,53.6,6,25,1,15
2010/6/26 16:00,1.2813,36.8,20.9,1080.1,884.1,944.4,1518,714.4,6.8,1.3,65.1,6,25,1,16
2010/6/26 17:00,1.3781,35.7,26.4,949.4,824.2,907.2,1614,711.4,6.5,1.4,83.2,6,25,1,17
2010/6/26 18:00,1.445,33.9,29.5,1060.9,818.7,917,1551,747,7.1,1.6,90,6,25,1,18
2010/6/26 19:00,1.4564,29,34.9,1166,955.5,777.4,1605.2,922.7,9.3,1.9,103.2,6,25,1,19
2010/6/26 20:00,1.5098,30.7,37.4,1100.6,899.9,817.9,1686,983.7,8.2,1.7,99.5,6,25,1,20
2010/6/26 21:00,1.4881,27,37.5,963.5,859,918,1562.8,842.8,7.4,1.4,73.7,6,25,1,21
2010/6/26 22:00,1.4828,27.1,40.2,1052.4,997.4,818.7,1712.1,982.3,10,1.8,72,6,25,1,22
2010/6/26 23:00,1.5069,27.2,41.2,1201.9,1070.4,710.3,2015.5,1335.2,15.3,2.7,146.9,6,25,1,23
2010/6/27 0:00,1.528,27.6,43.5,1048.1,1103.5,742.6,1830,1253.3,12.2,2.1,127.2,6,25,1,0
2010/6/27 1:00,1.5318,25.2,45.2,975.7,997.5,814.8,1837.5,1098.3,9.8,1.3,67.4,6,25,1,1
2010/6/27 2:00,1.5076,24.2,47.8,976.4,853.9,925.4,1670.8,946.4,6.7,1,38.4,6,25,1,2
2010/6/27 3:00,1.5046,21.8,53.2,991.1,852.4,881.9,1634.4,1044.8,6.4,1,64.2,6,25,1,3
2010/6/27 4:00,1.4668,24.4,55.4,860.3,708.5,945.8,1476.3,789,4.2,0.8,35.4,6,25,1,4
2010/6/27 5:00,1.4811,22.8,49.8,768.6,640.6,1172.1,1475.1,641.1,2.8,0.5,27.3,6,25,1,5
2010/6/27 6:00,1.4634,22.1,47.6,808,615.4,1077.1,1511,724.2,3,0.6,31.5,6,25,1,6
2010/6/27 7:00,1.452,22.1,51.3,797,694.1,1115.5,1511,703,3.2,0.6,40.4,6,25,1,7
2010/6/27 8:00,1.4597,24.7,50.5,1014.3,836.4,858.2,1519.6,750.5,6.3,1,57.1,6,25,1,8
2010/6/27 9:00,1.4611,27.5,40.7,1105.5,947.6,790.1,1603.6,1004.5,7.8,1.5,106.1,6,25,1,9
2010/6/27 10:00,1.4294,30.1,31.1,1087.8,986,766.4,1859.6,1035.5,10.3,2,125.8,6,25,1,10
2010/6/27 11:00,1.3854,35.6,25.3,1033.9,912.8,784.9,1565.6,969.3,9.5,1.8,105,6,25,1,11
2010/6/27 12:00,1.1977,36.3,18.5,882.7,869.4,951.4,1396.8,626.2,6.4,1.1,61.4,6,25,1,12
